City;Zip_Code;Kraj;Weight;Country
Praha;19016;Hlavní město Praha;0.03;Czechia
Praha;10300;Hlavní město Praha;0.03;Czechia
Praha;10300;Hlavní město Praha;0.03;Czechia
Praha;10400;Hlavní město Praha;0.03;Czechia
Praha;10400;Hlavní město Praha;0.03;Czechia
Praha;14800;Hlavní město Praha;0.03;Czechia
Praha;14200;Hlavní město Praha;0.03;Czechia
Praha;14200;Hlavní město Praha;0.03;Czechia
Praha;14200;Hlavní město Praha;0.03;Czechia
Praha;15531;Hlavní město Praha;0.03;Czechia
Praha;15400;Hlavní město Praha;0.03;Czechia
Praha;16500;Hlavní město Praha;0.03;Czechia
Praha;16400;Hlavní město Praha;0.03;Czechia
Praha;10300;Hlavní město Praha;0.03;Czechia
Praha;10900;Hlavní město Praha;0.03;Czechia
Praha;16400;Hlavní město Praha;0.03;Czechia
Praha;15500;Hlavní město Praha;0.03;Czechia
Praha;19015;Hlavní město Praha;0.03;Czechia
Praha;15400;Hlavní město Praha;0.03;Czechia
Praha;16500;Hlavní město Praha;0.03;Czechia
Praha;14900;Hlavní město Praha;0.03;Czechia
Praha;10200;Hlavní město Praha;0.03;Czechia
Praha;17100;Hlavní město Praha;0.03;Czechia
Praha;14900;Hlavní město Praha;0.03;Czechia
Praha;15900;Hlavní město Praha;0.03;Czechia
Praha;19017;Hlavní město Praha;0.03;Czechia
Praha;15600;Hlavní město Praha;0.03;Czechia
Praha;15521;Hlavní město Praha;0.03;Czechia
Opava;74773;Moravskoslezský;0.03;Czechia
Ostrava;72528;Moravskoslezský;0.03;Czechia
Ostrava;72000;Moravskoslezský;0.03;Czechia
Ostrava;72526;Moravskoslezský;0.03;Czechia
Ostrava;72528;Moravskoslezský;0.03;Czechia
Liberec;46311;Liberecký;0.03;Czechia
Ostrava;70900;Moravskoslezský;0.03;Czechia
Ostrava;72300;Moravskoslezský;0.03;Czechia
Ostrava;71500;Moravskoslezský;0.03;Czechia
Ostrava;70200;Moravskoslezský;0.03;Czechia
Ostrava;72400;Moravskoslezský;0.03;Czechia
Ostrava;70900;Moravskoslezský;0.03;Czechia
Ostrava;70030;Moravskoslezský;0.03;Czechia
Pardubice;53002;Pardubický;0.03;Czechia
Pardubice;53009;Pardubický;0.03;Czechia
Pardubice;53012;Pardubický;0.03;Czechia
Pardubice;53003;Pardubický;0.03;Czechia
Pardubice;53002;Pardubický;0.03;Czechia
Pardubice;53006;Pardubický;0.03;Czechia
Pardubice;53351;Pardubický;0.03;Czechia
Ostrava;72529;Moravskoslezský;0.03;Czechia
Ostrava;72527;Moravskoslezský;0.03;Czechia
Plzeň;32300;Plzeňský;0.03;Czechia
Plzeň;30100;Plzeňský;0.03;Czechia
Plzeň;32600;Plzeňský;0.03;Czechia
Plzeň;30100;Plzeňský;0.03;Czechia
Plzeň;31200;Plzeňský;0.03;Czechia
Plzeň;32200;Plzeňský;0.03;Czechia
Plzeň;32100;Plzeňský;0.03;Czechia
Plzeň;32200;Plzeňský;0.03;Czechia
Plzeň;31800;Plzeňský;0.03;Czechia
Ostrava;72525;Moravskoslezský;0.03;Czechia
Ostrava;70800;Moravskoslezský;0.03;Czechia
Ostrava;70800;Moravskoslezský;0.03;Czechia
Ostrava;70800;Moravskoslezský;0.03;Czechia
Ostrava;72400;Moravskoslezský;0.03;Czechia
Ostrava;70800;Moravskoslezský;0.03;Czechia
Ostrava;71600;Moravskoslezský;0.03;Czechia
Ostrava;71000;Moravskoslezský;0.03;Czechia
Ostrava;71000;Moravskoslezský;0.03;Czechia
Ostrava;71000;Moravskoslezský;0.03;Czechia
Ostrava;72400;Moravskoslezský;0.03;Czechia
Ostrava;72100;Moravskoslezský;0.03;Czechia
Ostrava;72200;Moravskoslezský;0.03;Czechia
Ústí nad Labem;40001;Ústecký;0.03;Czechia
Ústí nad Labem;40331;Ústecký;0.03;Czechia
Ústí nad Labem;40011;Ústecký;0.03;Czechia
Ústí nad Labem;40003;Ústecký;0.03;Czechia
Ostrava;70300;Moravskoslezský;0.03;Czechia
Běhařovice;67139;Jihomoravský;0.03;Czechia
Bernartice;39843;Jihočeský;0.03;Czechia
Besednice;38281;Jihočeský;0.03;Czechia
Bezno;29429;Středočeský;0.03;Czechia
Bílé Podolí;28572;Středočeský;0.03;Czechia
Blížkovice;67155;Jihomoravský;0.03;Czechia
Bojanov;53826;Pardubický;0.03;Czechia
Boleradice;69112;Jihomoravský;0.03;Czechia
Borotín;39135;Jihočeský;0.03;Czechia
Brankovice;68333;Jihomoravský;0.03;Czechia
Brodce;29473;Středočeský;0.03;Czechia
Brodek u Prostějova;79807;Olomoucký;0.03;Czechia
Brodek u Přerova;75103;Olomoucký;0.03;Czechia
Brozany nad Ohří;41181;Ústecký;0.03;Czechia
Březno;29406;Středočeský;0.03;Czechia
Březová;74744;Moravskoslezský;0.03;Czechia
Buchlovice;68708;Zlínský;0.03;Czechia
Cerhenice;28102;Středočeský;0.03;Czechia
Cerhovice;26761;Středočeský;0.03;Czechia
Chlum u Třeboně;37804;Jihočeský;0.03;Czechia
Chodová Planá;34813;Plzeňský;0.03;Czechia
Choltice;53361;Pardubický;0.03;Czechia
Chotětov;29428;Středočeský;0.03;Czechia
Choustníkovo Hradiště;54442;Královéhradecký;0.03;Czechia
Chroustovice;53863;Pardubický;0.03;Czechia
Chudenice;33901;Plzeňský;0.03;Czechia
Cítoliby;43902;Ústecký;0.03;Czechia
Čachrov;33901;Plzeňský;0.03;Czechia
Častolovice;51750;Královéhradecký;0.03;Czechia
Čechtice;25765;Středočeský;0.03;Czechia
Černá Hora;67921;Jihomoravský;0.03;Czechia
Černá Hora;67921;Jihomoravský;0.03;Czechia
Černý Důl;54344;Královéhradecký;0.03;Czechia
Červené Pečky;28121;Středočeský;0.03;Czechia
České Heřmanice;56552;Pardubický;0.03;Czechia
Český Šternberk;25726;Středočeský;0.03;Czechia
Čestice;38719;Jihočeský;0.03;Czechia
Davle;25206;Středočeský;0.03;Czechia
Deblín;66475;Jihomoravský;0.03;Czechia
Dešenice;34022;Plzeňský;0.03;Czechia
Divišov;25726;Středočeský;0.03;Czechia
Dolní Bukovsko;37365;Jihočeský;0.03;Czechia
Dolní Čermná;56153;Pardubický;0.03;Czechia
Doubravice nad Svitavou;67911;Jihomoravský;0.03;Czechia
Doubravník;59261;Jihomoravský;0.03;Czechia
Doudleby nad Orlicí;51742;Královéhradecký;0.03;Czechia
Drahany;79861;Olomoucký;0.03;Czechia
Drásov;66424;Jihomoravský;0.03;Czechia
Drnholec;69183;Jihomoravský;0.03;Czechia
Dřevohostice;75114;Olomoucký;0.03;Czechia
Dub;38425;Jihočeský;0.03;Czechia
Dub nad Moravou;78375;Olomoucký;0.03;Czechia
Frymburk;38279;Jihočeský;0.03;Czechia
Holany;47002;Liberecký;0.03;Czechia
Hořice na Šumavě;38222;Jihočeský;0.03;Czechia
Hostomice;41752;Ústecký;0.03;Czechia
Hustopeče nad Bečvou;75366;Olomoucký;0.03;Czechia
Hvězdlice;68341;Jihomoravský;0.03;Czechia
Jedovnice;67906;Jihomoravský;0.03;Czechia
Jince;26223;Středočeský;0.03;Czechia
Kácov;28509;Středočeský;0.03;Czechia
Karlštejn;26718;Středočeský;0.03;Czechia
Katovice;38711;Jihočeský;0.03;Czechia
Klenčí pod Čerchovem;34534;Plzeňský;0.03;Czechia
Kněževes;27001;Středočeský;0.03;Czechia
Knínice;67934;Jihomoravský;0.03;Czechia
Kolinec;34142;Plzeňský;0.03;Czechia
Koloveč;34543;Plzeňský;0.03;Czechia
Komárov;26762;Středočeský;0.03;Czechia
Kounice;28915;Středočeský;0.03;Czechia
Kovářská;43186;Ústecký;0.03;Czechia
Kralice na Hané;79812;Olomoucký;0.03;Czechia
Křemže;38203;Jihočeský;0.03;Czechia
Křinec;28933;Středočeský;0.03;Czechia
Křivoklát;27023;Středočeský;0.03;Czechia
Křivsoudov;25766;Středočeský;0.03;Czechia
Křtiny;67905;Jihomoravský;0.03;Czechia
Kunvald;56181;Pardubický;0.03;Czechia
Lázně Toušeň;25089;Středočeský;0.03;Czechia
Ledenice;37311;Jihočeský;0.03;Czechia
Levín;41145;Ústecký;0.03;Czechia
Lhenice;38402;Jihočeský;0.03;Czechia
Liblín;33141;;0.03;Czechia
Libštát;51203;Liberecký;0.03;Czechia
Liteň;26727;Středočeský;0.03;Czechia
Litenčice;76813;Zlínský;0.03;Czechia
Litultovice;74755;Moravskoslezský;0.03;Czechia
Lomnice;67923;Jihomoravský;0.03;Czechia
Loučeň;28937;Středočeský;0.03;Czechia
Louňovice pod Blaníkem;25706;Středočeský;0.03;Czechia
Lukov;669 02;Jihomoravský;0.03;Czechia
Lysice;67971;Jihomoravský;0.03;Czechia
Machov;54963;Královéhradecký;0.03;Czechia
Malešov;28541;Středočeský;0.03;Czechia
Malšice;39175;Jihočeský;0.03;Czechia
Maršovice;25755;Středočeský;0.03;Czechia
Měcholupy;43931;Ústecký;0.03;Czechia
Medlov;66466;Jihomoravský;0.03;Czechia
Mikulovice;67133;Jihomoravský;0.03;Czechia
Mladé Buky;54223;Královéhradecký;0.03;Czechia
Mladkov;56167;Pardubický;0.03;Czechia
Mlázovice;50758;Královéhradecký;0.03;Czechia
Moravská Nová Ves;69155;Jihomoravský;0.03;Czechia
Mšec;27064;Středočeský;0.03;Czechia
Načeradec;25708;Středočeský;0.03;Czechia
Náměšť na Hané;78344;Olomoucký;0.03;Czechia
Nedvědice;59262;Jihomoravský;0.03;Czechia
Nehvizdy;25081;Středočeský;0.03;Czechia
Nepomyšl;43971;Ústecký;0.03;Czechia
Netvořice;25744;Středočeský;0.03;Czechia
Neustupov;25786;Středočeský;0.03;Czechia
Nezamyslice;79826;Olomoucký;0.03;Czechia
Nosislav;69164;Jihomoravský;0.03;Czechia
Nové Dvory;28531;Středočeský;0.03;Czechia
Nový Hrádek;54922;Královéhradecký;0.03;Czechia
Nový Hrozenkov;75604;Zlínský;0.03;Czechia
Olbramkostel;67151;Jihomoravský;0.03;Czechia
Olbramovice;67176;Jihomoravský;0.03;Czechia
Oleksovice;67162;Jihomoravský;0.03;Czechia
Ostrov u Macochy;67914;Jihomoravský;0.03;Czechia
Ostrovačice;66481;Jihomoravský;0.03;Czechia
Osvětimany;68742;Zlínský;0.03;Czechia
Panenský Týnec;43905;Ústecký;0.03;Czechia
Pavlíkov;27021;Středočeský;0.03;Czechia
Pecka;50782;Královéhradecký;0.03;Czechia
Peruc;43907;Ústecký;0.03;Czechia
Plaňany;28104;Středočeský;0.03;Czechia
Podhradí;50601;Královéhradecký;0.03;Czechia
Polešovice;68737;Zlínský;0.03;Czechia
Pozlovice;76326;Zlínský;0.03;Czechia
Pozořice;66407;Jihomoravský;0.03;Czechia
Prosiměřice;67161;Jihomoravský;0.03;Czechia
Protivanov;79848;Olomoucký;0.03;Czechia
Přídolí;38101;Jihočeský;0.03;Czechia
Radomyšl;38731;Jihočeský;0.03;Czechia
Rataje nad Sázavou;28507;Středočeský;0.03;Czechia
Ročov;43967;Ústecký;0.03;Czechia
Senomaty;27031;Středočeský;0.03;Czechia
Sepekov;39851;Jihočeský;0.03;Czechia
Slabce;27041;Středočeský;0.03;Czechia
Slavětín;43909;Ústecký;0.03;Czechia
Sloup;67913;Jihomoravský;0.03;Czechia
Sovínky;29429;Středočeský;0.03;Czechia
Spálov;74237;Moravskoslezský;0.03;Czechia
Stádlec;39162;Jihočeský;0.03;Czechia
Staré Město pod Landštejnem;37882;Jihočeský;0.03;Czechia
Stráž;34802;Plzeňský;0.03;Czechia
Strážný;38443;Jihočeský;0.03;Czechia
Strunkovice nad Blanicí;38426;Jihočeský;0.03;Czechia
Suchdol;28502;Středočeský;0.03;Czechia
Suchdol nad Odrou;74201;Moravskoslezský;0.03;Czechia
Svatava;35703;Karlovarský;0.03;Czechia
Svitávka;67932;Jihomoravský;0.03;Czechia
Svojanov;56973;Pardubický;0.03;Czechia
Šatov;67122;Jihomoravský;0.03;Czechia
Ševětín;37363;Jihočeský;0.03;Czechia
Škvorec;25083;Středočeský;0.03;Czechia
Štěchovice;25207;Středočeský;0.03;Czechia
Štěkeň;38751;Jihočeský;0.03;Czechia
Štítary;67102;Jihomoravský;0.03;Czechia
Švábenice;68323;Jihomoravský;0.03;Czechia
Tištín;79829;Olomoucký;0.03;Czechia
Trhová Kamenice;53952;Pardubický;0.03;Czechia
Troskotovice;67178;Jihomoravský;0.03;Czechia
Včelákov;53957;Pardubický;0.03;Czechia
Velké Němčice;69163;Jihomoravský;0.03;Czechia
Velké Poříčí;54932;Královéhradecký;0.03;Czechia
Velký Újezd;78355;Olomoucký;0.03;Czechia
Velký Vřešťov;54454;Královéhradecký;0.03;Czechia
Vémyslice;67142;Jihomoravský;0.03;Czechia
Višňové;67138;Jihomoravský;0.03;Czechia
Vranov nad Dyjí;67103;Jihomoravský;0.03;Czechia
Vraný;27373;Středočeský;0.03;Czechia
Vratěnín;67107;Jihomoravský;0.03;Czechia
Vrchotovy Janovice;25753;Středočeský;0.03;Czechia
Všeruby;34507;Plzeňský;0.03;Czechia
Všetaty;27716;Středočeský;0.03;Czechia
Vysoký Chlumec;26252;Středočeský;0.03;Czechia
Zápy;25001;Středočeský;0.03;Czechia
Zásada;46825;Liberecký;0.03;Czechia
Zdislava;46353;Liberecký;0.03;Czechia
Zdislavice;25764;Středočeský;0.03;Czechia
Zlonice;27371;Středočeský;0.03;Czechia
Zvíkovec;33808;Plzeňský;0.03;Czechia
Žehušice;28575;Středočeský;0.03;Czechia
Žernov;55203;Královéhradecký;0.03;Czechia
Žinkovy;33554;Plzeňský;0.03;Czechia
Žumberk;53836;Pardubický;0.03;Czechia
Teplice;41501;Ústecký;0.03;Czechia
Rakovník;26901;Středočeský;0.03;Czechia
Klatovy;33901;Plzeňský;0.03;Czechia
Ostrava;70200;Moravskoslezský;0.03;Czechia
Ostrava;70200;Moravskoslezský;0.03;Czechia
Brno;60200;Jihomoravský;0.03;Czechia
Beirut;21007;;0.03;Other
Tirana;0;;0.03;Other
Los Angeles;CA 90024;;0.03;Other
Ulaanbaatar;14220;;0.03;Other
Chicago;IL 60601;;0.03;Other
Toronto;M4W 3E2;;0.03;Other
Sofia;1000;;0.03;Other
Rabat;10000;;0.03;Other
Alger;358;;0.03;Other
Lusaka;0;;0.03;Other
Seoul;110-062;;0.03;Other
Hongkong;0;;0.03;Other
Riyadh;11693;;0.03;Other
Beijing;100600;;0.03;Other
Madrid;28016;;0.03;Other
Dublin;4;;0.03;Other
Dresden;1097;;0.03;Other
Washington;20008;;0.03;Other
Lvov;79057;;0.03;Other
Stockholm;114 32;;0.03;Other
Tokyo;150-0012;;0.03;Other
Ankara;6700;;0.03;Other
Bruxelles;1050;;0.03;Other
Düsseldorf;40212;;0.03;Other
Amman;11181;;0.03;Other
Wien;1140;;0.03;Other
Budapest;1064;;0.03;Other
Oslo;244;;0.03;Other
Santiago de Chile;0;;0.03;Other
Brasília;70200-901;;0.03;Other
Taipei;110 71;;0.03;Other
Düsseldorf;40212;;0.03;Other
New York;NY 10021;;0.03;Other
Tehran;1953764359;;0.03;Other
Pyongyang;0;;0.03;Other
Chengdu;610021;;0.03;Other
Tashkent;100041;;0.03;Other
Bangkok;10330;;0.03;Other
Zagreb;10 000;;0.03;Other
Lima;27;;0.03;Other
Lisboa;1400-294;;0.03;Other
Moskva;115127;;0.03;Other
Bogota;110221;;0.03;Other
Sydney;NSW 2030;;0.03;Other
La Habana;10600;;0.03;Other
Yerevan;10;;0.03;Other
Warszawa;00-555;;0.03;Other
Abú Dhabí;27009;;0.03;Other
Shanghai;200336;;0.03;Other
Helsinki;150;;0.03;Other
Manila;1226;;0.03;Other
London;W8 4QY;;0.03;Other
Milano;20129;;0.03;Other
New Delhi;110 021;;0.03;Other
Kuvajt;1151;;0.03;Other
Sao Paulo;05607-000;;0.03;Other
Sankt Peterburg;191015;;0.03;Other
Singapore;228233;;0.03;Other
Skopje;1000;;0.03;Other
Kobenhavn;2100;;0.03;Other
Canberra;ACT 2606;;0.03;Other
Nur-Sultan;10000;;0.03;Other
Chisinau;2001;;0.03;Other
Kyjev;1901;;0.03;Other
Hanoi;0;;0.03;Other
Athens;154 52;;0.03;Other
Accra;0;;0.03;Other
Berlin;10117;;0.03;Other
Tallinn;101 50;;0.03;Other
México City;11590;;0.03;Other
Roma;00 192;;0.03;Other
Luxembourg;L-2525;;0.03;Other
Abuja;4628;;0.03;Other
Erbil;0;;0.03;Other
Addis Ababa;3108;;0.03;Other
Kuala Lumpur;50400;;0.03;Other
Bern;3006;;0.03;Other
Tel Aviv;61163;;0.03;Other
Nicosia;1082;;0.03;Other
Manchester;M16 9HQ;;0.03;Other
Jakarta;10350;;0.03;Other
Tbilisi;179;;0.03;Other
Bucuresti;30045;;0.03;Other
Riga;LV-1010;;0.03;Other
Minsk;220088;;0.03;Other
Den Haag;2514 JA;;0.03;Other
Belgrade;11000;;0.03;Other
Sarajevo;71 000;;0.03;Other
Istanbul;34367;;0.03;Other
Buenos Aires;1113;;0.03;Other
Baku;AZ-1065;;0.03;Other
Dakar;6474;;0.03;Other
Tunis;1002;;0.03;Other
Paris;75006;;0.03;Other
Nairobi;100;;0.03;Other
Bratislava;811 02;;0.03;Other
Ljubljana;1000;;0.03;Other
München;80939;;0.03;Other
Cairo;12511;;0.03;Other
Vilnius;LT-08117;;0.03;Other
Islámábád;1335;;0.03;Other
Doha;-;;0.03;Other
Damascus;2249;;0.03;Other
Ottawa;K2P 0G2;;0.03;Other
Pretoria;83;;0.03;Other
Nový Jičín;74101;Moravskoslezský;0.03;Czechia
Neratovice;27711;Středočeský;0.03;Czechia
Ostrava;70200;Moravskoslezský;0.03;Czechia
Praha;18600;Hlavní město Praha;0.03;Czechia
Praha;13000;Hlavní město Praha;0.03;Czechia
Plzeň;30100;Plzeňský;0.03;Czechia
Šumperk;78701;Olomoucký;0.03;Czechia
Šumperk;78701;Olomoucký;0.03;Czechia
Praha;10100;Hlavní město Praha;0.03;Czechia
Hodonín;69501;Jihomoravský;0.03;Czechia
Svitavy;56802;Pardubický;0.03;Czechia
Děčín;40502;Ústecký;0.03;Czechia
Český Brod;28201;Středočeský;0.03;Czechia
Kutná Hora;28401;Středočeský;0.03;Czechia
Praha;11000;Hlavní město Praha;0.03;Czechia
Praha;12000;Hlavní město Praha;0.03;Czechia
Karviná;73301;Moravskoslezský;0.03;Czechia
Pardubice;53002;Pardubický;0.03;Czechia
Praha;11000;Hlavní město Praha;0.03;Czechia
Pardubice;53002;Pardubický;0.03;Czechia
Frýdek-Místek;73801;Moravskoslezský;0.03;Czechia
Frýdlant nad Ostravicí;73911;Moravskoslezský;0.03;Czechia
Frýdek-Místek;73801;Moravskoslezský;0.03;Czechia
Frýdek-Místek;73801;Moravskoslezský;0.03;Czechia
Praha;15000;Hlavní město Praha;0.03;Czechia
Praha;11000;Hlavní město Praha;0.03;Czechia
Praha;11000;Hlavní město Praha;0.03;Czechia
Praha;11000;Hlavní město Praha;0.03;Czechia
Adamov;28601;Středočeský;0.03;Czechia
Adamov;37371;Jihočeský;0.03;Czechia
Adršpach;54952;Královéhradecký;0.03;Czechia
Albrechtice;56301;Pardubický;0.03;Czechia
Albrechtice;73543;Moravskoslezský;0.03;Czechia
Albrechtice nad Vltavou;39816;Jihočeský;0.03;Czechia
Albrechtice nad Orlicí;51722;Královéhradecký;0.03;Czechia
Albrechtice v Jizerských horách;46843;Liberecký;0.03;Czechia
Albrechtičky;74255;Moravskoslezský;0.03;Czechia
Alojzov;79804;Olomoucký;0.03;Czechia
Andělská Hora;36471;Karlovarský;0.03;Czechia
Archlebov;69633;Jihomoravský;0.03;Czechia
Arnoltice;40714;Ústecký;0.03;Czechia
Babice;38411;Jihočeský;0.03;Czechia
Babice;68703;Zlínský;0.03;Czechia
Babice;25101;Středočeský;0.03;Czechia
Babice;78501;Olomoucký;0.03;Czechia
Babice;50351;Královéhradecký;0.03;Czechia
Babice nad Svitavou;66401;Jihomoravský;0.03;Czechia
Babice u Rosic;66484;Jihomoravský;0.03;Czechia
Babylon;34401;Plzeňský;0.03;Czechia
Bačetín;51801;Královéhradecký;0.03;Czechia
Balkova Lhota;39131;Jihočeský;0.03;Czechia
Banín;56802;Pardubický;0.03;Czechia
Bánov;68754;Zlínský;0.03;Czechia
Báňovice;38001;Jihočeský;0.03;Czechia
Bantice;67161;Jihomoravský;0.03;Czechia
Barchov;50401;Královéhradecký;0.03;Czechia
Barchovice;28163;Středočeský;0.03;Czechia
Bartošovice;74254;Moravskoslezský;0.03;Czechia
Bartošovice v Orlických horách;51761;Královéhradecký;0.03;Czechia
Bařice-Velké Těšany;76701;Zlínský;0.03;Czechia
Baška;73901;Moravskoslezský;0.03;Czechia
Bašnice;50801;Královéhradecký;0.03;Czechia
Bašť;25085;Středočeský;0.03;Czechia
Batňovice;54237;Královéhradecký;0.03;Czechia
Bavory;69201;Jihomoravský;0.03;Czechia
Bavoryně;26751;Středočeský;0.03;Czechia
Bdeněves;33032;Plzeňský;0.03;Czechia
Bdín;27054;Středočeský;0.03;Czechia
Běchary;50732;Královéhradecký;0.03;Czechia
Bečice;37501;Jihočeský;0.03;Czechia
Bečov;43526;Ústecký;0.03;Czechia
Bečváry;28143;Středočeský;0.03;Czechia
Bedihošť;79821;Olomoucký;0.03;Czechia
Bednárec;37842;Jihočeský;0.03;Czechia
Bednáreček;37842;;0.03;Czechia
Bedřichov;46812;Liberecký;0.03;Czechia
Bělá;74723;Moravskoslezský;0.03;Czechia
Bělá;51401;Liberecký;0.03;Czechia
Bělá nad Svitavou;56905;Pardubický;0.03;Czechia
Bělá pod Pradědem;79001;Olomoucký;0.03;Czechia
Bělá u Jevíčka;56943;Pardubický;0.03;Czechia
Běleč;67923;Jihomoravský;0.03;Czechia
Běleč;27363;Středočeský;0.03;Czechia
Bělkovice-Lašťany;78316;Olomoucký;0.03;Czechia
Bělotín;75364;Olomoucký;0.03;Czechia
Bělov;76821;Zlínský;0.03;Czechia
Bělušice;28002;Středočeský;0.03;Czechia
Bělušice;43401;Ústecký;0.03;Czechia
Benátky;57001;Pardubický;0.03;Czechia
Benecko;51237;Liberecký;0.03;Czechia
Benešov;67953;Jihomoravský;0.03;Czechia
Benešov nad Černou;38282;Jihočeský;0.03;Czechia
Benešov u Semil;51206;Liberecký;0.03;Czechia
Benešovice;34901;Plzeňský;0.03;Czechia
Beňov;75002;Olomoucký;0.03;Czechia
Bernardov;28401;Středočeský;0.03;Czechia
Bernartice;25765;Středočeský;0.03;Czechia
Bernartice;79057;Olomoucký;0.03;Czechia
Bernartice;54204;Královéhradecký;0.03;Czechia
Bernartice nad Odrou;74101;Moravskoslezský;0.03;Czechia
Běrunice;28908;Středočeský;0.03;Czechia
Běstovice;56501;Pardubický;0.03;Czechia
Běstvina;53845;Pardubický;0.03;Czechia
Běšiny;33901;Plzeňský;0.03;Czechia
Běštín;26724;Středočeský;0.03;Czechia
Bezděčí u Trnávky;56943;Pardubický;0.03;Czechia
Bezdědovice;38801;Jihočeský;0.03;Czechia
Bezděkov;33824;Plzeňský;0.03;Czechia
Bezděkov;53501;Pardubický;0.03;Czechia
Bezděkov;33901;Plzeňský;0.03;Czechia
Bezděkov nad Metují;54964;Královéhradecký;0.03;Czechia
Bezděkov pod Třemšínem;26242;Středočeský;0.03;Czechia
Bezděz;47201;Liberecký;0.03;Czechia
Bezkov;66902;Jihomoravský;0.03;Czechia
Bezměrov;76701;Zlínský;0.03;Czechia
Bezuchov;75354;Olomoucký;0.03;Czechia
Bezvěrov;33041;Plzeňský;0.03;Czechia
Bílá;73915;Moravskoslezský;0.03;Czechia
Bílá;46343;Liberecký;0.03;Czechia
Bílá Hlína;29501;Středočeský;0.03;Czechia
Bílá Lhota;78321;Olomoucký;0.03;Czechia
Bílá Třemešná;54472;Královéhradecký;0.03;Czechia
Bílá Voda;79069;Olomoucký;0.03;Czechia
Bílčice;79368;Moravskoslezský;0.03;Czechia
Bílé Poličany;54452;Královéhradecký;0.03;Czechia
Bílence;43001;Ústecký;0.03;Czechia
Bílkovice;25726;Středočeský;0.03;Czechia
Bílkovice;25726;Středočeský;0.03;Czechia
Bílov;74301;Moravskoslezský;0.03;Czechia
Bílov;33141;Plzeňský;0.03;Czechia
Bílovice;68712;Zlínský;0.03;Czechia
Bílovice nad Svitavou;66401;Jihomoravský;0.03;Czechia
Bílovice-Lutotín;79841;Olomoucký;0.03;Czechia
